product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,display_category_id,soldout,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3
JNSH5A204WT,빅토리안 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,390000,216740,44,0,0,0,0.0,20110219,False,0,0,0,14,"M (100):6, L (105):4, XL (110):4",14,흰색:14,남성의류,셔츠,긴팔캐쥬얼셔츠
JNSW5A104E1,그린 해비게이지 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,430000,238970,44,0,0,4,4.8,20110219,False,13,0,0,8,"S (95):4, M (100):3, L (105):1",36,"밝은 초록:8, 진한 네이비:28",남성의류,니트/스웨터,
JNPA5B283K2,카키 매트 텍스쳐 서머 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,350000,209470,40,0,0,1,4.0,20110219,False,519,0,0,12,"78 (30):2, 82 (32):2, 86 (34):4, 90 (36):2, 94 (38):2",23,"밝은 그레이:8, 카키:12, 네이비:1, 진한 청록:2",남성의류,팬츠,슬랙스
JNSH5A201K2,내추럴 레이온 웨스턴 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,390000,216740,44,0,0,0,0.0,20110219,False,24,0,0,29,"S (95):8, M (100):9, L (105):7, XL (110):5",60,"카키:29, 진한 네이비:31",남성의류,셔츠,긴팔캐쥬얼셔츠
JNSW5A201Y2,[Silkish Glow] 옐로우 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,340000,188950,44,0,0,4,4.8,20110219,False,76,0,0,18,"S (95):2, M (100):10, L (105):6",21,"블랙:3, 그레이:0, 노랑:18",남성의류,니트/스웨터,
JNPA5B503W3,[E.ZEGNA 원단] 투톤 다크브라운 시그니처 수트 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,540000,323190,40,0,0,0,0.0,20110219,False,132,0,0,3,"78 (30):0, 82 (32):3, 86 (34):0, 90 (36):0, 94 (38):0",9,"진한 초록:3, 진한 그레이:2, 진한 네이비:1, 진한 브라운:3",남성의류,팬츠,슬랙스
JNPA5B503E3,[E.ZEGNA 원단] 투톤 다크그린 시그니처 수트 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,540000,323190,40,0,0,0,0.0,20110219,False,132,0,0,3,"78 (30):0, 82 (32):3, 86 (34):0, 90 (36):0, 94 (38):0",9,"진한 초록:3, 진한 그레이:2, 진한 네이비:1, 진한 브라운:3",남성의류,팬츠,슬랙스
JNPA4C183S2,[클리어런스]브라운 울 블렌드 트윌 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,0,0.0,20110219,False,81,0,0,7,"78 (30):0, 82 (32):1, 86 (34):0, 90 (36):2, 94 (38):4",15,"진한 그레이:8, 세피아:7",남성의류,팬츠,슬랙스
JNPA6B305W3,투턱 테이퍼드 린넨 셋업 팬츠 - 다크브라운,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,450000,405000,10,0,0,0,0.0,110219,False,0,0,0,8,"78 (30):2, 82 (32):2, 86 (34):2, 90 (36):2",8,진한 브라운:8,남성의류,팬츠,슬랙스
JNSW6B504BK,텍스쳐 믹스 크루넥 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,0,0,0,9,"S (95):3, M (100):1, L (105):3, XL (110):2",38,"블랙:9, 밝은 그레이:12, 아이보리:17",남성의류,니트/스웨터,
JNSW6B504G1,텍스쳐 믹스 크루넥 니트 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,0,0,0,12,"S (95):3, M (100):4, L (105):2, XL (110):3",38,"블랙:9, 밝은 그레이:12, 아이보리:17",남성의류,니트/스웨터,
JNSW6B504IV,텍스쳐 믹스 크루넥 니트 - 아이보리,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,0,0,0,17,"S (95):4, M (100):5, L (105):4, XL (110):4",38,"블랙:9, 밝은 그레이:12, 아이보리:17",남성의류,니트/스웨터,
JNSW5C003G1,라이트그레이 멜란지 코튼 반팔니트,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"여름, 가을",0,1,1,0,0,320000,201600,37,0,0,0,0.0,20110219,False,74,0,0,30,"S (95):7, M (100):6, L (105):13, XL (110):4",53,"차콜 그레이:23, 밝은 그레이:30",남성의류,니트/스웨터,
JNPA6B385BK,[360 Care] [ORDINARY-FIT] 서머 텍스쳐 셋업 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,18,0,0,14,"78 (30):4, 82 (32):7, 86 (34):1, 90 (36):0, 94 (38):2",43,"블랙:14, 밝은 그레이:15, 진한 그레이:14",남성의류,팬츠,슬랙스
JNPA6B201BK,[ORDINARY-FIT] 서머 치노 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,75,0,0,21,"78 (30):2, 82 (32):9, 86 (34):3, 90 (36):4, 94 (38):3",65,"블랙:21, 그레이:17, 아이보리:12, 흰색:15",남성의류,팬츠,롱팬츠
JNJA6A281BK,세미오버핏 셋업 자켓 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,790000,711000,10,0,0,0,0.0,110219,False,0,0,0,19,"S (95):6, M (100):6, L (105):4, XL (110):3",43,"블랙:19, 밝은 베이지:24",남성의류,자켓,숏/하프자켓
JNTS6A811G1,[NEW YORK SWEAT] UrbanShell 트랙집업 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,320000,288000,10,0,0,0,0.0,121281,False,11,0,0,25,"S (95):3, M (100):10, L (105):8, XL (110):4",55,"밝은 그레이:25, 아이보리:30",남성의류,티셔츠,긴팔티셔츠
JNJA6B483S2,[VELCATS] 골지 서커 셋업 자켓 - 세피아,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"봄, 여름, 가을",1,1,1,0,0,740000,666000,10,0,0,0,0.0,110219,False,38,0,0,5,"S (95):1, M (100):2, L (105):0, XL (110):2",37,"그레이:18, 진한 네이비:14, 세피아:5",남성의류,자켓,숏/하프자켓
JNPA6A813G1,[NEW YORK SWEAT] UrbanShell 하프팬츠 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,270000,243000,10,0,0,0,0.0,110219,False,0,0,0,17,"78 (30):3, 82 (32):7, 86 (34):3, 90 (36):4",42,"밝은 그레이:17, 아이보리:25",남성의류,팬츠,하프팬츠(5부~7부)
JNPA6A811G1,[NEW YORK SWEAT] UrbanShell 와이드핏 조거팬츠 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,290000,261000,10,0,0,0,0.0,110219,False,27,0,0,24,"78 (30):6, 82 (32):9, 86 (34):7, 90 (36):2",48,"밝은 그레이:24, 아이보리:24",남성의류,팬츠,롱팬츠
JNPA6B502N3,[E.ZEGNA 원단] [ORDINARY-FIT] 시그니처 투톤 수트 팬츠 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"봄, 여름, 가을",1,1,1,0,0,540000,486000,10,0,0,0,0.0,110219,False,65,0,0,21,"78 (30):2, 82 (32):16, 86 (34):2, 90 (36):1, 94 (38):0",0,"진한 네이비:0, 청록:0, 진한 청록:0",남성의류,팬츠,슬랙스
0JTS5C801BK,[SET] [NEWYORK SWEAT] 블랙 UrbanShell 맨투맨 셋업,질스튜어트 뉴욕 세트,0J,1017,2,[25FW],,0,0,0,0,0,540000,461700,14,0,0,5,5.0,20110219,False,169,0,0,0,,7,블랙:7,남성의류,수트/셋업,캐주얼 셋업
JNPA5D302BK,[ORDINARY-FIT] 윈터 컴포트 스트링밴드 슬랙스 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,233100,37,0,0,3,5.0,20110219,False,485,0,0,160,"78 (30):31, 82 (32):41, 86 (34):46, 90 (36):27, 94 (38):15",401,"블랙:160, 그레이:53, 진한 그레이:124, 밝은 베이지:64",남성의류,팬츠,슬랙스
JNSW5D206N3,캐시미어 100 모크넥 니트 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,490000,308700,37,0,0,1,4.0,20110219,False,286,0,0,50,"S (95):7, M (100):18, L (105):13, XL (110):12",147,"밝은 블루:36, 그레이:27, 아이보리:34, 진한 네이비:50",남성의류,니트/스웨터,
JNSW5D205BK,캐시미어 100 카라 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,490000,308700,37,0,0,4,5.0,20110219,False,200,0,0,53,"S (95):8, M (100):25, L (105):14, XL (110):6",216,"밝은 블루:56, 블랙:53, 그레이:54, 아이보리:53",남성의류,니트/스웨터,
JNPA5C284K3,[THE TWILL] [TOLLEGNO] [SEMIWIDE-FIT] 울 셋업 팬츠 - 다크카키,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"여름, 가을, 겨울",0,1,1,1,0,420000,251370,40,0,0,0,0.0,20110219,False,141,0,0,34,"78 (30):11, 82 (32):9, 86 (34):6, 90 (36):6, 94 (38):2",99,"진한 그레이:10, 진한 카키:34, 네이비:55",남성의류,팬츠,슬랙스
JNPA5C102BK,[RIOPELE] [ORDINARY-FIT]  컴포트 스트링밴드 슬랙스 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,233100,37,0,0,1,5.0,20110219,False,339,0,0,29,"78 (30):7, 82 (32):7, 86 (34):7, 90 (36):4, 94 (38):4",104,"블랙:29, 밝은 그레이:23, 베이지:33, 진한 세피아:19",남성의류,팬츠,슬랙스
JNPA5C102G1,[RIOPELE] [ORDINARY-FIT]  컴포트 스트링밴드 슬랙스 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,233100,37,0,0,1,5.0,20110219,False,339,0,0,23,"78 (30):6, 82 (32):6, 86 (34):3, 90 (36):4, 94 (38):4",104,"블랙:29, 밝은 그레이:23, 베이지:33, 진한 세피아:19",남성의류,팬츠,슬랙스
JNPA5D501N3,[E.ZEGNA 원단] [ORDINARY-FIT] 시그니처 솔리드 수트 팬츠 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,1,[25FW],"가을, 겨울",0,0,1,1,0,500000,450000,10,0,0,1,5.0,110219,False,311,0,0,6,"78 (30):1, 82 (32):3, 86 (34):2, 90 (36):0, 94 (38):0",49,"블랙:9, 진한 그레이:17, 진한 네이비:6, 브라운:17",남성의류,팬츠,슬랙스
JNPA5B385N2,네이비 강연 서머 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,350000,220500,37,0,0,0,0.0,20110219,False,118,0,0,2,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):1, 94 (38):1",4,"베이지:2, 네이비:2",남성의류,팬츠,슬랙스
JNPA5B225BK,체크 투턱 와이드 셋업 쇼츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,320000,191520,40,0,0,0,0.0,110219,False,0,0,0,16,"78 (30):2, 82 (32):7, 86 (34):2, 90 (36):2, 94 (38):3",16,블랙:16,남성의류,팬츠,하프팬츠(5부~7부)
JNSW5B305N3,[ITALY YARN] 다크네이비 크로쉐 코튼 라운드 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,390000,233410,40,0,0,1,5.0,20110219,False,0,0,0,21,"S (95):3, M (100):8, L (105):7, XL (110):3",42,"아이보리:21, 진한 네이비:21",남성의류,니트/스웨터,
JNSW5A205O2,오렌지 스트라이프 럭비카라 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,390000,228150,41,0,0,1,5.0,20110219,False,44,0,0,23,"S (95):10, M (100):5, L (105):5, XL (110):3",32,"블랙:9, 오렌지:23",남성의류,니트/스웨터,
JNPA5B281N2,[REGGIANI] 네이비 울 블렌드 서커 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,390000,233410,40,0,0,2,5.0,20110219,False,251,0,0,5,"78 (30):1, 82 (32):0, 86 (34):3, 90 (36):0, 94 (38):1",7,"진한 그레이:2, 카키:0, 네이비:5",남성의류,팬츠,슬랙스
JNPA5B283N2,네이비 매트 텍스쳐 서머 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,350000,220500,37,0,0,1,4.0,20110219,False,519,0,0,1,"78 (30):1, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):0",23,"밝은 그레이:8, 카키:12, 네이비:1, 진한 청록:2",남성의류,팬츠,슬랙스
JNPA5B201N3,[DEVORE직수입] 다크네이비 가먼트다잉 치노 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,390000,233410,40,0,0,3,4.3,110219,False,84,0,0,20,"78 (30):5, 82 (32):4, 86 (34):4, 90 (36):3, 94 (38):4",76,"진한 초록:19, 진한 그레이:18, 아이보리:19, 진한 네이비:20",남성의류,팬츠,롱팬츠
JNJA5B502G3,[E.ZEGNA 원단] 다크그레이 시그니처 솔리드 수트 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,990000,593700,40,0,0,0,0.0,110219,False,169,0,0,3,"46 (90):0, 48 (95):2, 50 (100):0, 52 (105):0, 54 (110):1",24,"진한 그레이:3, 진한 네이비:4, 진한 청록:10, 진한 브라운:7",남성의류,자켓,숏/하프자켓
JNPA6B383N3,[ORDINARY-FIT] 가먼트 다잉 셋업 팬츠 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,16,0,0,18,"78 (30):4, 82 (32):4, 86 (34):4, 90 (36):4, 94 (38):2",52,"그레이:17, 베이지:17, 진한 네이비:18",남성의류,팬츠,롱팬츠
JNPA6B380CG,[360 Weather] [TAPERED-FIT] 릴렉스 핏 셋업 팬츠 - 차콜그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,0,0,0,16,"78 (30):4, 82 (32):4, 86 (34):1, 90 (36):4, 94 (38):3",16,차콜 그레이:16,남성의류,팬츠,슬랙스
JNJA6B602G3,[THE TWILL] [GUABELLO]울린넨 텍스쳐 자켓 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,940000,846000,10,0,0,0,0.0,110219,False,0,0,0,7,"46 (90):2, 48 (95):1, 50 (100):1, 52 (105):2, 54 (110):1",7,진한 그레이:7,남성의류,자켓,숏/하프자켓
JNSW6B409BK,린넨 블렌드 스트라이프 크루넥 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,390000,351000,10,0,0,0,0.0,121346,False,0,0,0,22,"S (95):3, M (100):6, L (105):6, XL (110):7",77,"블루:26, 블랙:22, 그레이:29",남성의류,니트/스웨터,
JNPA6B385G3,[360 Care] [ORDINARY-FIT] 서머 텍스쳐 셋업 팬츠 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,18,0,0,14,"78 (30):1, 82 (32):6, 86 (34):1, 90 (36):3, 94 (38):3",43,"블랙:14, 밝은 그레이:15, 진한 그레이:14",남성의류,팬츠,슬랙스
JNJA6A202N3,[MARZOTTO] 울 텍스쳐 자켓 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,840000,756000,10,0,0,0,0.0,110219,False,57,0,0,7,"S (95):3, M (100):2, L (105):2, XL (110):0",17,"밝은 그레이:10, 진한 네이비:7",남성의류,자켓,숏/하프자켓
JNJA6B384I1,[REGGIANI] 울 블렌드 서커 셋업 자켓 - 라이트베이지,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,790000,711000,10,0,0,0,0.0,110219,False,46,0,0,11,"S (95):1, M (100):4, L (105):3, XL (110):3",29,"차콜 그레이:6, 밝은 베이지:11, 네이비:12",남성의류,자켓,숏/하프자켓
JNJA6A281I1,세미오버핏 셋업 자켓 - 라이트베이지,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,790000,711000,10,0,0,0,0.0,110219,False,0,0,0,24,"S (95):6, M (100):8, L (105):6, XL (110):4",43,"블랙:19, 밝은 베이지:24",남성의류,자켓,숏/하프자켓
JNJA6A201G1,[REDA] 울 텍스쳐 자켓 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,840000,756000,10,0,0,0,0.0,110219,False,43,0,0,9,"S (95):1, M (100):4, L (105):2, XL (110):2",15,"밝은 그레이:9, 진한 네이비:6",남성의류,자켓,숏/하프자켓
JNPA6A811IV,[NEW YORK SWEAT] UrbanShell 와이드핏 조거팬츠 - 아이보리,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,290000,261000,10,0,0,0,0.0,110219,False,27,0,0,24,"78 (30):6, 82 (32):8, 86 (34):8, 90 (36):2",48,"밝은 그레이:24, 아이보리:24",남성의류,팬츠,롱팬츠
JNPA6B483S2,[VELCATS] 골지 서커 셋업 팬츠 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"봄, 여름, 가을",1,1,1,0,0,350000,315000,10,0,0,0,0.0,110219,False,36,0,0,9,"78 (30):2, 82 (32):3, 86 (34):1, 90 (36):0, 94 (38):3",50,"그레이:26, 진한 네이비:15, 세피아:9",남성의류,팬츠,슬랙스
JNPA6B502T2,[E.ZEGNA 원단] [ORDINARY-FIT] 시그니처 투톤 수트 팬츠 - 터콰이즈블루,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"봄, 여름, 가을",1,1,1,0,0,540000,486000,10,0,0,0,0.0,110219,False,68,0,0,10,"78 (30):2, 82 (32):4, 86 (34):1, 90 (36):2, 94 (38):1",0,"진한 네이비:0, 청록:0, 진한 청록:0",남성의류,팬츠,슬랙스
JNPA5D304IV,[ORDINARY-FIT] 에센셜 코듀로이 팬츠 - 아이보리,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,233100,37,0,0,0,0.0,110219,False,163,0,0,64,"78 (30):6, 82 (32):15, 86 (34):29, 90 (36):9, 94 (38):5",217,"블랙:87, 베이지:66, 아이보리:64",남성의류,팬츠,롱팬츠
JNPA5D381N3,[ORDINARY-FIT] 울 윈터 에센셜 셋업 팬츠 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,420000,264600,37,0,0,0,0.0,20110219,False,429,0,0,18,"78 (30):2, 82 (32):1, 86 (34):11, 90 (36):1, 94 (38):3",84,"진한 그레이:6, 베이지:55, 진한 네이비:18, 밝은 세피아:5",남성의류,팬츠,슬랙스
JNPA5D301G2,[ORDINARY-FIT] 윈터 컴포트 슬랙스 - 그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,221440,40,0,0,2,4.5,20110219,False,567,0,0,27,"78 (30):0, 82 (32):8, 86 (34):4, 90 (36):5, 94 (38):10",327,"블랙:167, 그레이:27, 진한 그레이:95, 밝은 베이지:38",남성의류,팬츠,슬랙스
JNPA5D301G3,[ORDINARY-FIT] 윈터 컴포트 슬랙스 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,221440,40,0,0,2,4.5,20110219,False,567,0,0,95,"78 (30):20, 82 (32):16, 86 (34):20, 90 (36):20, 94 (38):19",327,"블랙:167, 그레이:27, 진한 그레이:95, 밝은 베이지:38",남성의류,팬츠,슬랙스
JNPA5C101BK,[RIOPELE] [ORDINARY-FIT] 컴포트 슬랙스 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,350000,220500,37,0,0,0,0.0,20110219,False,441,0,0,20,"78 (30):6, 82 (32):4, 86 (34):3, 90 (36):3, 94 (38):4",81,"블랙:20, 밝은 그레이:30, 진한 네이비:24, 진한 세피아:7",남성의류,팬츠,슬랙스
JNPA5C101S3,[RIOPELE] [ORDINARY-FIT] 컴포트 슬랙스 - 다크세피아,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,350000,220500,37,0,0,0,0.0,20110219,False,441,0,0,7,"78 (30):0, 82 (32):0, 86 (34):1, 90 (36):3, 94 (38):3",81,"블랙:20, 밝은 그레이:30, 진한 네이비:24, 진한 세피아:7",남성의류,팬츠,슬랙스
JNJA5D502I2,[E.ZEGNA 원단] 시그니처 마이크로 패턴 수트 자켓 - 베이지,질스튜어트 뉴욕 남성,JN,1017,1,[25FW],"가을, 겨울",0,0,1,1,0,1050000,945000,10,0,0,1,5.0,110219,False,100,0,0,15,"46 (90):1, 48 (95):5, 50 (100):7, 52 (105):1, 54 (110):1",88,"진한 초록:18, 베이지:15, 진한 카키:20, 진한 네이비:21, 진한 청록:14",남성의류,자켓,숏/하프자켓
JNJA5C101G2,[G.B CONTE] 투톤 텍스처드 자켓 - 그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,790000,497700,37,0,0,0,0.0,20110219,False,241,0,0,27,"S (95):5, M (100):7, L (105):10, XL (110):5",44,"그레이:27, 진한 네이비:17",남성의류,자켓,숏/하프자켓
JNSW5C101BK,실크 블렌드 하이게이지 라운드 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,390000,233410,40,0,0,1,5.0,20110219,False,99,0,0,17,"S (95):5, M (100):7, L (105):5, XL (110):0",32,"블랙:17, 브라운:15",남성의류,니트/스웨터,
JNSH5C101WT,저지 솔리드 베이직 셔츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,1,[25FW],가을,0,0,1,0,0,300000,270000,10,0,0,2,5.0,121322,False,574,0,0,9,"S (95):2, M (100):4, L (105):3, XL (110):0",48,"진한 블루:5, 블랙:6, 밝은 그레이:7, 그레이:21, 흰색:9",남성의류,셔츠,긴팔캐쥬얼셔츠
JNJA5B302G1,성하 강연 투톤 조직감 단품 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,740000,442890,40,0,0,0,0.0,20110219,False,241,0,0,7,"S (95):0, M (100):1, L (105):3, XL (110):3",40,"밝은 그레이:7, 그레이:25, 진한 네이비:8",남성의류,자켓,숏/하프자켓
0JTS5B203N2,[SET] [GENTLE JERSEY] 반팔 레귤러핏 티셔츠 화이트/네이비,질스튜어트 뉴욕 세트,0J,1017,2,[25SS],여름,0,1,0,0,0,280000,176400,37,0,0,5,4.8,110219,False,553,0,0,0,,19,네이비:19,남성의류,티셔츠,반팔티셔츠
JNPA5B342I2,[DEVORE] 베이지 가먼트다잉 숏 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,320000,191520,40,0,0,0,0.0,110219,False,24,0,0,17,"78 (30):3, 82 (32):3, 86 (34):3, 90 (36):4, 94 (38):4",38,"진한 블루:21, 베이지:17",남성의류,팬츠,하프팬츠(5부~7부)
JNJA5B302N3,성하 강연 투톤 조직감 단품 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,740000,442890,40,0,0,0,0.0,110219,False,241,0,0,8,"S (95):1, M (100):3, L (105):3, XL (110):1",40,"밝은 그레이:7, 그레이:25, 진한 네이비:8",남성의류,자켓,숏/하프자켓
JNSH5B302B2,블루 웨스턴 반팔 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,350000,209470,40,0,0,0,0.0,20110219,False,12,0,0,35,"S (95):7, M (100):12, L (105):10, XL (110):6",35,블루:35,남성의류,셔츠,반팔캐쥬얼셔츠
JNTS5B205R2,아메리칸 터틀 프린트 래글런 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,250000,149620,40,0,0,1,4.0,20110219,False,11,0,0,17,"S (95):4, M (100):7, L (105):6",43,"카키:12, 오렌지:14, 레드:17",남성의류,티셔츠,반팔티셔츠
JNSW5A204V2,투톤  스트라이프 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,390000,216740,44,0,0,0,0.0,20110219,False,12,0,0,20,"S (95):2, M (100):12, L (105):2, XL (110):4",20,바이올렛:20,남성의류,니트/스웨터,
JNPA5A120BK,[CREVA CUORE] 블랙 울 카펜터 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,490000,272320,44,0,0,1,5.0,110219,False,13,0,0,19,"78 (30):5, 82 (32):3, 86 (34):3, 90 (36):4, 94 (38):4",44,"블랙:19, 브라운:25",남성의류,팬츠,롱팬츠
JNJU5A102BK,블랙 후디 아노락 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,790000,439040,44,0,0,0,0.0,20110219,False,0,0,0,28,"S (95):6, M (100):9, L (105):7, XL (110):6",28,블랙:28,남성의류,점퍼,캐쥬얼점퍼
JNJA5B503N3,[E.ZEGNA 원단] 투톤 다크네이비 시그니처 수트 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,1050000,661500,37,0,0,0,0.0,110219,False,92,0,0,2,"46 (90):0, 48 (95):2, 50 (100):0, 52 (105):0, 54 (110):0",9,"진한 초록:3, 진한 그레이:1, 진한 네이비:2, 진한 브라운:3",남성의류,자켓,숏/하프자켓
JNPA4C183G3,[클리어런스]그레이 울 블렌드 트윌 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,0,0.0,20110219,False,81,0,0,8,"78 (30):4, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):4",15,"진한 그레이:8, 세피아:7",남성의류,팬츠,슬랙스
JNSW6B502W3,투톤 카라 니트 - 다크브라운,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,121346,False,0,0,0,23,"S (95):5, M (100):7, L (105):6, XL (110):5",43,"아이보리:20, 진한 브라운:23",남성의류,니트/스웨터,
