product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3,display_category_id,soldout,source_file,category_code,color_code
HZJA6A261BK,블랙 울라이크 셋업자켓,헤지스 남성,HZ,1002,1,[26SS],봄,1,0,0,0,0,459000,330480,28,0,0,0,0.0,66,0,12,18,"S (95):3, M (100):7, L (105):4, XL (110):1, XXL (115):3",18,블랙:18,남성의류,자켓,숏/하프자켓,,,hazzys_men_products_enriched_all.csv,JA,BK
HZSW6B553I2,[아이코닉] 베이지 린넨 혼방 케이블 카라 니트,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,249000,236550,5,0,0,2,5.0,611,0,6,207,"00S:30, 00M:60, 00L:89, 0XL:17, 3XL:0, XXL:11",812,"차콜 그레이:168, 베이지:207, 밝은 카키:176, 네이비:261",남성의류,니트/스웨터,,,,hazzys_men_products_enriched_all.csv,SW,I2
HZSH6B305B2,블루 린넨 라이크 솔리드 셔츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,199000,179100,10,0,0,1,5.0,544,0,6,248,"S (95):45, M (100):119, L (105):60, XL (110):18, XXL:6",572,"블루:248, 밝은 초록:110, 네이비:214",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,B2
HZJU5D492CG,차콜그레이 단색 다운 패딩점퍼,헤지스 남성,HZ,1002,2,[25FW],겨울,0,0,0,1,0,379000,238770,37,0,0,14,4.8,333,0,104,104,"95:13, 100:29, 105:39, 110:17, 115:6",318,"블랙:214, 차콜 그레이:104",남성의류,점퍼,패딩점퍼,,,hazzys_men_products_enriched_all.csv,JU,CG
HZSW5B553G1,그레이 케이블 반팔 카라 니트,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,219000,137970,37,0,0,343,4.9,18,16,9,240,"90:18, 95:62, 100:49, 105:37, 110:37, 115:37",1595,"밝은 블루:200, 초록:77, 진한 초록:235, 밝은 그레이:240, 밝은 베이지:53, 아이보리:188, 네이비:203, 밝은 바이올렛:82, 초록:165, 네이비:152",남성의류,니트/스웨터,,,,hazzys_men_products_enriched_all.csv,SW,G1
WHSW4D402G2,[클리어런스][스테디셀러] 그레이 단색 울캐시미어혼방 베스트,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,239000,96790,59,0,0,34,4.6,825,0,60,4,"095:0, 100:0, 105:3, 110:1, 115:0",5,"그레이:4, 네이비:1",남성의류,베스트,,,,hazzys_men_products_enriched_all.csv,SW,G2
HZJU5F807CG,[HIS] 차콜그레이 패턴 울 자켓,헤지스 남성,HZ,1002,2,[25FW],하반기,0,0,1,1,0,289000,182070,37,0,0,22,4.6,504,0,160,70,"S (95):7, M (100):28, L (105):35",346,"차콜 그레이:70, 그레이:156, 진한 베이지:120",남성의류,점퍼,캐쥬얼점퍼,,,hazzys_men_products_enriched_all.csv,JU,CG
WHPA4B257G2,[반값세일][스테디셀러]그레이 워싱 면혼방 스트레이트핏 데님팬츠,헤지스 남성,WH,1002,2,[24SS],여름,0,1,0,0,0,219000,108400,50,0,0,31,4.7,607,0,17,44,"30(78cm):0, 31(80cm):0, 32(82cm):0, 33(84cm):4, 34(86cm):9, 35(88cm):13, 36(92cm):14, 37(94cm):4",44,그레이:44,남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,G2
HZSW5B553B1,블루 케이블 반팔 카라 니트,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,219000,137970,37,0,0,343,4.9,18,16,6,200,"90:15, 95:42, 100:77, 105:41, 110:10, 115:15",1595,"밝은 블루:200, 초록:77, 진한 초록:235, 밝은 그레이:240, 밝은 베이지:53, 아이보리:188, 네이비:203, 밝은 바이올렛:82, 초록:165, 네이비:152",남성의류,니트/스웨터,,,,hazzys_men_products_enriched_all.csv,SW,B1
HZTS6B408CR,크림 티핑 슬릿넥 폴로셔츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,159000,151050,5,0,0,1,5.0,497,0,8,301,"S (95):36, M (100):149, L (105):90, XL (110):20, XXL (115):6",770,"크림:301, 네이비:341, 청록:128",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,CR
HZSH6B332W2,브라운 마드라스 체크 셔츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,249000,224100,10,0,0,1,5.0,209,0,7,33,"S (95):5, M (100):18, L (105):6, XL (110):4, XXL:0",121,"밝은 초록:88, 브라운:33",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,W2
HZJA5B401I2,[TRAVELER] 베이지 폴리 나일론 셋업 자켓,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,459000,289170,37,0,0,23,4.8,1,0,9,63,"95:0, 100:19, 105:21, 110:17, 115:6",154,"베이지:63, 네이비:56, 진한 네이비:35",남성의류,자켓,숏/하프자켓,,,hazzys_men_products_enriched_all.csv,JA,I2
HZSH6B305N2,네이비 린넨 라이크 솔리드 셔츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,199000,179100,10,0,0,1,5.0,544,0,6,214,"S (95):42, M (100):88, L (105):56, XL (110):17, XXL:11",572,"블루:248, 밝은 초록:110, 네이비:214",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,N2
WHSH4C338OW,[클리어런스][스테디셀러]화이트 스트라이프 면혼방 긴팔캐주얼셔츠,헤지스 남성,WH,1002,2,[24FW],가을,0,0,1,0,0,219000,88690,59,0,0,12,4.5,162,0,5,1,"095:1, 100:0, 105:0, 110:0",1,미색:1,남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,OW
HZSH5C331W2,브라운 마이크로 체크 셔츠,헤지스 남성,HZ,1002,2,[25FW],가을,0,0,1,0,0,199000,125370,37,0,0,9,4.7,1,0,15,37,"95:20, 100:11, 105:2, 110:2, 115:2",90,"네이비:53, 브라운:37",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,W2
WHTS5B403BK,[스테디셀러] 블랙 단색 면혼방 반팔카라티셔츠,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,149000,93870,37,0,0,2,5.0,766,0,14,136,"90:5, 95:6, 100:39, 105:65, 110:2, 115:11, 120:8",1413,"진한 블루:379, 블랙:136, 밝은 베이지:176, 베이지:46, 카키:148, 탁한 네이비:114, 청록:261, 흰색:153",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,BK
HZSH5E201E1,민트 옥스포드 셔츠,헤지스 남성,HZ,1002,2,[25SS],"봄, 여름",1,1,0,0,0,189000,119070,37,0,0,111,4.8,1,0,12,51,"95:5, 100:15, 105:15, 110:11, 115:5",70,"블루:0, 밝은 초록:51, 그레이:6, 밝은 핑크:13, 바이올렛:0, 흰색:0",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,E1
HZTS5B547N2,[AIRY TWILL] 네이비 슬릿넥 컬러블럭 반팔 티셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,139000,87570,37,0,0,119,4.8,4,0,10,109,"95:19, 100:48, 105:30, 110:11, 115:1",277,"블랙:87, 크림:81, 네이비:109",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,N2
HZJA6A231W2,브라운 간절기 져지 자켓,헤지스 남성,HZ,1002,1,[26SS],봄,1,0,0,0,0,479000,344880,28,0,0,5,4.6,316,20,12,36,"S (95):8, M (100):15, L (105):8, XL (110):5, XXL (115):0",78,"네이비:42, 브라운:36",남성의류,자켓,숏/하프자켓,,,hazzys_men_products_enriched_all.csv,JA,W2
WHJA5B501N2,[스테디셀러] 네이비 멜란지 린넨혼방 자켓,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,499000,314370,37,0,0,0,0.0,106,0,3,312,"095:42, 100:137, 105:107, 110:14, 115:7, 120:5",513,"그레이:201, 네이비:312",남성의류,자켓,숏/하프자켓,,,hazzys_men_products_enriched_all.csv,JA,N2
HZPA5A376I2,[376 PLEATS RELAXED] 베이지 클래식 치노 팬츠,헤지스 남성,HZ,1002,2,[25SS],봄,1,0,0,0,0,239000,136710,42,0,0,7,5.0,248,0,28,31,"78 (30):0, 80 (31):1, 82 (32):11, 84 (33):3, 86 (34):14, 88 (35):0, 92 (36):2",31,베이지:31,남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,I2
HZPA5C235BK,[STRAIGHT]간절기 블랙 셋업 팬츠,헤지스 남성,HZ,1002,2,[25FW],가을,0,0,1,0,0,239000,150570,37,0,0,9,4.9,1,0,16,87,"74 (29):11, 78 (30):7, 80 (31):3, 82 (32):14, 84 (33):16, 86 (34):16, 88 (35):6, 92 (36):11, 94 (37):2, 98 (38):1",174,"블랙:87, 브라운:87",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,BK
WHPA5B408BK,[스테디셀러]블랙 단색 울혼방 밴딩팬츠,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,219000,137970,37,0,0,0,0.0,84,0,4,404,"30(78cm):42, 31(80cm):49, 32(82cm):96, 33(84cm):72, 34(86cm):74, 35(88cm):38, 36(92cm):27, 37(94cm):6",1029,"블랙:404, 베이지:625",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,BK
HZTS6B701CG,차콜 피그먼트 자수장식 반팔 티셔츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,139000,125100,10,0,0,1,5.0,208,0,13,31,"S (95):5, M (100):13, L (105):7, XL (110):5, XXL (115):1",77,"차콜 그레이:31, 네이비:46",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,CG
HZTS5E804V2,[HIS] 멀티스트라이프 반팔 티셔츠,헤지스 남성,HZ,1002,2,[25SS],"봄, 여름",1,1,0,0,0,69000,41610,39,0,0,75,4.7,1,0,15,384,"S (95):59, M (100):90, L (105):116, XL (110):119",898,"초록:334, 네이비:180, 바이올렛:384",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,V2
HZSH5C333N2,네이비 런던 스트라이프 스트레치 셔츠,헤지스 남성,HZ,1002,2,[25FW],가을,0,0,1,0,0,199000,125370,37,0,0,22,4.9,1,0,29,28,"95:8, 100:15, 105:0, 110:4, 115:1",60,"와인:32, 네이비:28",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,N2
HZSH5B301N2,네이비 린넨 셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,199000,125370,37,0,0,364,4.8,11,11,12,2,"95:2, 100:0, 105:0, 110:0, 115:0",978,"초록:192, 밝은 베이지:231, 네이비:2, 오렌지:38, 밝은 핑크:84, 브라운:201, 흰색:43, 밝은 블루:73, 블루:1, 밝은 초록:113",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,N2
WHTS4D401I2,[클리어런스][스테디셀러]베이지 멜란지 면 반집업티셔츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,199000,80590,59,0,0,92,4.8,2,0,30,24,"95:8, 100:4, 105:7, 110:2, 115:3",68,"차콜 그레이:16, 베이지:24, 아이보리:14, 진한 네이비:14",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,I2
HZPA5B255B2,[STRAIGHT] 블루 인디고 테일러드 데님 팬츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,239000,150570,37,0,0,14,4.8,988,0,37,63,"74 (29):11, 78 (30):5, 80 (31):22, 82 (32):8, 84 (33):2, 86 (34):0, 88 (35):11, 92 (36):4",63,블루:63,남성의류,데님팬츠,롱,,,hazzys_men_products_enriched_all.csv,PA,B2
HZBE6E901W2,브라운 이니셜로고 소가죽 벨트,헤지스 남성,HZ,1002,1,[26SS],"봄, 여름",1,1,0,0,0,139000,100080,28,0,0,2,5.0,420,0,9,64,XXX:64,183,"블랙:119, 브라운:64",패션소품,남성벨트,,,,hazzys_men_products_enriched_all.csv,BE,W2
HZTS5F407K1,카키 단색 긴팔티셔츠,헤지스 남성,HZ,1002,2,[25FW],"가을, 겨울",0,0,1,1,0,159000,100170,37,0,0,12,4.9,547,0,14,34,"95:4, 100:4, 105:7, 110:10, 115:9",61,"블랙:27, 밝은 카키:34",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,K1
WHPA4D401G2,[클리어런스][스테디셀러] 그레이 체크 면혼방 팬츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,209000,84640,59,0,0,92,4.9,3,0,40,89,"30(78cm):4, 31(80cm):11, 32(82cm):26, 33(84cm):14, 34(86cm):18, 35(88cm):9, 36(92cm):5, 37(94cm):2",205,"그레이:89, 진한 베이지:44, 네이비:72",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,G2
HZPA5F232CG,[FOLGAROLAS][STRAIGHT] 챠콜 투톤 조직감 팬츠,헤지스 남성,HZ,1002,2,[25FW],"가을, 겨울",0,0,1,1,0,209000,131670,37,0,0,53,4.9,3,0,26,53,"74 (29):4, 78 (30):3, 80 (31):2, 82 (32):14, 84 (33):7, 86 (34):9, 88 (35):5, 92 (36):1, 94 (37):5, 98 (38):3",146,"차콜 그레이:53, 밝은 베이지:25, 진한 베이지:68",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,CG
HZSH4C101R2,[클리어런스]레드 솔리드 옥스포드 셔츠,헤지스 남성,HZ,1002,2,[24FW],가을,0,0,1,0,0,189000,76540,59,0,0,119,4.8,1,13,12,51,"090:3, 95:2, 100:20, 105:16, 110:9, 115:1",157,"진한 블루:13, 와인:11, 초록:57, 진한 초록:19, 밝은 카키:2, 레드:51, 청록:4",남성의류,셔츠,긴팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,R2
WHTS4D433D2,[클리어런스][스테디셀러] 버건디 짜임 면 긴팔반집업티셔츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,189000,76540,59,0,0,230,4.8,6,0,150,3,"95:0, 100:0, 105:0, 110:3, 115:0, 120:0",3,"차콜 그레이:0, 와인:3, 네이비:0",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,D2
HZTS5B437G3,[AIRY TWILL] 차콜 더블 팁 배색 카라 티셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,159000,100170,37,0,0,175,4.8,10,0,5,261,"95:74, 100:89, 105:72, 110:22, 115:4",1856,"밝은 블루:323, 진한 초록:418, 진한 그레이:261, 진한 네이비:496, 미색:251, 진한 레드:107",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,G3
HZPA5B256G3,[TAPERED] 다크그레이 테일러드 데님 밴딩팬츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,239000,150570,37,0,0,25,4.6,769,0,22,14,"74 (29):3, 78 (30):5, 80 (31):1, 82 (32):0, 84 (33):0, 86 (34):3, 88 (35):0, 92 (36):0, 94 (37):2",14,진한 그레이:14,남성의류,데님팬츠,롱,,,hazzys_men_products_enriched_all.csv,PA,G3
HZSW5D361N3,네이비 케이블 니트 베스트,헤지스 남성,HZ,1002,2,[25FW],겨울,0,0,0,1,0,249000,156870,37,0,0,16,4.9,851,0,42,35,"95:8, 100:12, 105:8, 110:7, 115:0",155,"밝은 베이지:120, 진한 네이비:35",남성의류,베스트,,,,hazzys_men_products_enriched_all.csv,SW,N3
HZSW5A204E3,다크그린 이중직 소매 블럭 면 트러커 집업,헤지스 남성,HZ,1002,2,[25SS],봄,1,0,0,0,0,299000,157870,47,0,0,12,4.8,563,0,12,47,"95:11, 100:24, 105:12, 110:0, 115:0",60,"진한 초록:47, 그레이:13",남성의류,가디건,기본가디건,,,hazzys_men_products_enriched_all.csv,SW,E3
HZJU5A101BK,블랙 다이아 퀼팅 블루종,헤지스 남성,HZ,1002,2,[25SS],봄,1,0,0,0,0,439000,276570,37,0,0,14,4.9,607,0,12,19,"95:14, 100:4, 105:1, 110:0, 115:0",39,"블랙:19, 차콜 그레이:20",남성의류,점퍼,캐쥬얼점퍼,,,hazzys_men_products_enriched_all.csv,JU,BK
HZTS5B505E3,[AIRY TWILL] 그린 트윌조직 스트라이프 반팔 티셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,119000,74970,37,0,0,79,4.8,3,0,12,57,"95:30, 100:18, 105:9, 110:0, 115:0",168,"차콜 그레이:74, 진한 초록:57, 미색:37",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,E3
HZSW4D327E3,[클리어런스]그린 울 케이블 집업,헤지스 남성,HZ,1002,2,[24FW],겨울,0,0,0,1,0,359000,145390,59,0,0,154,4.8,2,10,50,38,"95:35, 100:3, 105:0, 110:0, 115:0",62,"진한 초록:38, 밝은 베이지:11, 네이비:13",남성의류,가디건,기본가디건,,,hazzys_men_products_enriched_all.csv,SW,E3
WHTS4D344BK,[클리어런스][스테디셀러] 블랙 짜임 면 맨투맨티셔츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,189000,76540,59,0,0,21,4.9,1,0,45,9,"95:8, 100:0, 105:0, 110:0, 115:1, 120:0",37,"블랙:9, 그레이:28",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,BK
HZPA6B332I1,[TAPERED] 아이보리 여름 치노 팬츠,헤지스 남성,HZ,1002,1,[26SS],여름,0,1,0,0,0,199000,179100,10,0,0,7,4.7,750,0,11,650,"029:16, 030:50, 031:50, 032:140, 033:115, 034:118, 035:70, 036:63, 037:7, 038:21",1641,"밝은 블루:155, 그레이:255, 밝은 베이지:650, 네이비:439, 청록:61, 흰색:81",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,I1
HZSW5A204G2,그레이 이중직 소매 블럭 면 트러커 집업,헤지스 남성,HZ,1002,2,[25SS],봄,1,0,0,0,0,299000,188370,37,0,0,12,4.8,563,0,23,13,"95:12, 100:0, 105:1, 110:0, 115:0",60,"진한 초록:47, 그레이:13",남성의류,가디건,기본가디건,,,hazzys_men_products_enriched_all.csv,SW,G2
HZPA5B303N1,[TAPERED] 블루 인디고 셋업 팬츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,239000,150570,37,0,0,4,5.0,325,0,4,171,"74 (29):19, 78 (30):16, 80 (31):35, 82 (32):35, 84 (33):31, 86 (34):10, 88 (35):13, 92 (36):12",171,밝은 네이비:171,남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,N1
WHTS4D386G1,[클리어런스][스테디셀러] 그레이 체크 면혼방 긴팔티셔츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,209000,84640,59,0,0,9,5.0,836,0,21,28,"95:1, 100:9, 105:11, 110:4, 115:2, 120:1",43,"밝은 그레이:28, 진한 네이비:15",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,G1
WHTS5B546N2,[스테디셀러] 네이비 스트라이프 면 반팔티셔츠,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,119000,74970,37,0,0,0,0.0,217,0,5,99,"95:9, 100:39, 105:34, 110:7, 115:6, 120:4",218,"네이비:99, 흰색:119",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,N2
HZTS5F302N2,[SOFT COTTON] 네이비 인터록 긴팔 폴로 셔츠,헤지스 남성,HZ,1002,2,[25FW],"가을, 겨울",0,0,1,1,0,179000,112770,37,0,0,81,4.9,5,0,45,12,"95:8, 100:2, 105:1, 110:1, 115:0",22,"밝은 그레이:1, 카키:5, 네이비:12, 밝은 퍼플:4",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,N2
HZPA4D254N3,[클리어런스][COSY WARM] [STRAIGHT] 진청 워싱 기모 플리스 스트레치 데님,헤지스 남성,HZ,1002,2,[24FW],겨울,0,0,0,1,0,239000,96790,59,0,0,70,4.8,794,0,98,22,"74 (29):0, 78 (30):1, 80 (31):5, 82 (32):0, 84 (33):1, 86 (34):7, 88 (35):1, 92 (36):3, 94 (37):2, 98 (38):2",22,진한 네이비:22,남성의류,데님팬츠,롱,,,hazzys_men_products_enriched_all.csv,PA,N3
HZSW5D361I1,베이지 케이블 니트 베스트,헤지스 남성,HZ,1002,2,[25FW],겨울,0,0,0,1,0,249000,156870,37,0,0,16,4.9,851,0,30,120,"95:28, 100:36, 105:30, 110:22, 115:4",155,"밝은 베이지:120, 진한 네이비:35",남성의류,베스트,,,,hazzys_men_products_enriched_all.csv,SW,I1
HZTS5B504OW,오프화이트 와플조직 헨리넥 반팔 티셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,109000,68670,37,0,0,66,4.7,1,0,12,25,"95:1, 100:13, 105:11, 110:0, 115:0",58,"차콜 그레이:33, 미색:25",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,OW
WHSH5B595BK,[스테디셀러] 블랙 스트라이프 면혼방 반팔캐주얼셔츠,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,169000,106470,37,0,0,1,5.0,199,0,7,292,"095:35, 100:120, 105:107, 110:19, 115:10, 120:1",884,"블루:322, 블랙:292, 네이비:270",남성의류,셔츠,반팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,BK
WHPA4D501I2,[클리어런스][스테디셀러] 베이지 면혼방 기모 팬츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,209000,84640,59,0,0,250,4.7,8,13,125,103,"30(78cm):0, 31(80cm):0, 32(82cm):0, 33(84cm):22, 34(86cm):24, 35(88cm):20, 36(92cm):16, 37(94cm):21",363,"차콜 그레이:70, 베이지:103, 진한 네이비:190",남성의류,팬츠,롱팬츠,,,hazzys_men_products_enriched_all.csv,PA,I2
HZTS5B437OW,[AIRY TWILL] 오프화이트 더블 팁 배색 카라 티셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,159000,100170,37,0,0,175,4.8,10,0,14,251,"95:56, 100:42, 105:55, 110:54, 115:44",1856,"밝은 블루:323, 진한 초록:418, 진한 그레이:261, 진한 네이비:496, 미색:251, 진한 레드:107",남성의류,티셔츠,반팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,OW
WHTS4D431U2,[클리어런스][스테디셀러] 퍼플 멜란지 면혼방 긴팔카라티셔츠,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,179000,72490,59,0,0,85,4.8,5,28,9,3,"90:1, 95:1, 100:0, 105:0, 110:0, 115:1",180,"진한 블루:4, 밝은 베이지:4, 카키:8, 네이비:4, 밝은 핑크:16, 진한 레드:24, 청록:117, 퍼플:3",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,U2
WHJU4D403G2,[클리어런스][스테디셀러] 그레이 다운 패딩점퍼,헤지스 남성,WH,1002,2,[24FW],겨울,0,0,0,1,0,559000,226390,59,0,0,141,4.8,3,0,90,104,"95:18, 100:37, 105:40, 110:4, 115:3, 120:2",235,"그레이:104, 네이비:131",남성의류,점퍼,패딩점퍼,,,hazzys_men_products_enriched_all.csv,JU,G2
HZJU5B514N2,[Ultralight] 네이비 썸머 초경량 트러커,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,359000,226170,37,0,0,6,4.7,835,0,10,26,"95:1, 100:9, 105:6, 110:8, 115:2",49,"베이지:23, 네이비:26",남성의류,점퍼,캐쥬얼점퍼,,,hazzys_men_products_enriched_all.csv,JU,N2
HZPA5B253N2,[SLIM] 중청 워싱 스트레치 데님,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,239000,150570,37,0,0,64,4.8,3,0,11,126,"74 (29):15, 78 (30):21, 80 (31):31, 82 (32):25, 84 (33):14, 86 (34):11, 88 (35):5, 92 (36):0, 94 (37):4, 98 (38):0",171,"밝은 네이비:45, 네이비:126",남성의류,데님팬츠,롱,,,hazzys_men_products_enriched_all.csv,PA,N2
HZTS5D431E3,다크그린 긴팔 피케 폴로 셔츠,헤지스 남성,HZ,1002,2,[25FW],겨울,0,0,0,1,0,179000,112770,37,0,0,539,4.8,9,15,36,8,"90:1, 95:2, 100:2, 105:1, 110:1, 115:1",239,"진한 블루:28, 블랙:21, 차콜 그레이:36, 와인:12, 진한 초록:8, 밝은 베이지:23, 진한 오렌지:24, 핑크:12, 청록:55, 퍼플:20",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,E3
HZJU5C300N2,[클래식] 네이비 경량 헤지로우 워크 자켓,헤지스 남성,HZ,1002,2,[25FW],가을,0,0,1,0,0,319000,200970,37,0,0,2,5.0,134,0,24,137,"95:27, 100:54, 105:42, 110:14",236,"네이비:137, 브라운:99",남성의류,점퍼,캐쥬얼점퍼,,,hazzys_men_products_enriched_all.csv,JU,N2
HZJU4D503E3,[클리어런스]그린 핸드메이드 집업 점퍼,헤지스 남성,HZ,1002,2,[24FW],겨울,0,0,0,1,0,559000,226390,59,0,0,17,4.8,192,0,41,3,"95:0, 100:0, 105:3, 110:0",5,"진한 초록:3, 밝은 베이지:2",남성의류,점퍼,캐쥬얼점퍼,,,hazzys_men_products_enriched_all.csv,JU,E3
HZTS4D431R3,[클리어런스]레드 긴팔 피케 카라 티셔츠,헤지스 남성,HZ,1002,2,[24FW],겨울,0,0,0,1,0,179000,72490,59,0,0,407,4.8,7,24,27,82,"90:3, 95:25, 100:31, 105:18, 110:5, 115:0",634,"진한 블루:0, 차콜 그레이:14, 크림:6, 진한 초록:11, 밝은 베이지:4, 베이지:26, 카키:5, 네이비:15, 밝은 핑크:53, 진한 레드:82, 밝은 청록:78, 청록:198, 퍼플:21, 진한 바이올렛:33, 진한 노랑:88",남성의류,티셔츠,긴팔티셔츠,,,hazzys_men_products_enriched_all.csv,TS,R3
WHJA5B415CG,[스테디셀러] 차콜그레이 단색 자켓,헤지스 남성,WH,1002,2,[25SS],여름,0,1,0,0,0,459000,289170,37,0,0,2,4.0,140,10,6,163,"095:25, 100:71, 105:48, 110:9, 115:8, 120:2",296,"차콜 그레이:163, 네이비:133",남성의류,자켓,숏/하프자켓,,,hazzys_men_products_enriched_all.csv,JA,CG
HZSH5B504WT,화이트 옥스포드 반팔 셔츠,헤지스 남성,HZ,1002,2,[25SS],여름,0,1,0,0,0,169000,106470,37,0,0,46,4.4,1,0,9,37,"95:0, 100:14, 105:12, 110:11, 115:0",121,"밝은 블루:84, 흰색:37",남성의류,셔츠,반팔캐쥬얼셔츠,,,hazzys_men_products_enriched_all.csv,SH,WT
