product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail
ARTS5B302W3,다크 브라운《LuxCool》세미오버 카라 티셔츠,알레그리,A001,1897,2,[25SS],239000,150570,37,0,0,23,5.0,437,19,21,12,"90:1, 95:0, 100:5, 105:4, 110:2",47,"밝은 블루:6, 블랙:11, 청록:5, 진한 브라운:12, 흰색:13"
ARJU5A207B5,그레이시 블루《Garment Dyed》윈드 브레이커,알레그리,A001,1897,2,[25SS],790000,462150,41,0,0,1,5.0,47,13,30,21,"48 (95):6, 50 (100):5, 52 (105):7, 54 (110):3",40,"탁한 블루:21, 세피아:19"
ARJU6A301E5,그레이쉬 그린《MildRay》카라 블루종 점퍼,알레그리,A001,1897,1,[26SS],790000,711000,10,0,0,1,5.0,21,0,17,10,"48 (95):2, 50 (100):2, 52 (105):4, 54 (110):2",24,"블랙:14, 탁한 민트:10"
ARTS6B302B3,다크블루《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,0,33,"95:5, 100:13, 105:10, 110:5",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARSH6A220B1,라이트블루《Wrinkled Stripe》 세미오버 핏 셔츠,알레그리,A001,1897,1,[26SS],440000,396000,10,0,0,0,0.0,10,0,8,9,"S (95):3, M (100):3, L (105):1, XL (110):2",9,밝은 블루:9
ARPA6B410CG,차콜그레이《Fine Twill》치노 팬츠,알레그리,A001,1897,1,[26SS],340000,306000,10,0,0,0,0.0,26,0,3,9,"78 (30):1, 82 (32):3, 86 (34):2, 90 (36):2, 94 (38):1",33,"차콜 그레이:9, 초록:11, 흰색:13"
WXTS4F004CG,[클리어런스][스테디셀러] 차콜그레이 단색 긴팔티셔츠,알레그리 남성,WX,1897,2,[24FW],190000,68430,63,0,0,59,4.9,494,0,41,2,"00S:0, 00M:1, 00L:1, 0XL:0",3,"블랙:0, 차콜 그레이:2, 흰색:1"
ARJU5D301G3,다크그레이《Wool Cashmere》핸드메이드 블루종 점퍼,알레그리,A001,1897,2,[25FW],990000,623700,37,0,0,13,4.9,228,25,119,2,"48 (95):2, 50 (100):0, 52 (105):0, 54 (110):0",8,"블랙:6, 진한 그레이:2"
ARPA6B410E2,그린《Fine Twill》치노 팬츠,알레그리,A001,1897,1,[26SS],340000,306000,10,0,0,0,0.0,26,0,2,11,"78 (30):1, 82 (32):5, 86 (34):1, 90 (36):2, 94 (38):2",33,"차콜 그레이:9, 초록:11, 흰색:13"
ARJU6A001G2,그레이《Crispy Nylon》Light Down 헤링턴 점퍼,알레그리,A001,1897,2,[26SS],990000,623700,37,0,0,0,0.0,14,0,28,16,"48 (95):6, 50 (100):4, 52 (105):5, 54 (110):1",16,그레이:16
ARCO5D406T3,다크터콰이즈블루《Cashmere Rich 40》핸드메이드 더블코트,알레그리,A001,1897,2,[25FW],1390000,875700,37,0,0,2,5.0,125,0,90,20,"48 (95):10, 50 (100):10, 52 (105):0, 54 (110):0",45,"블랙:25, 진한 청록:20"
ARJA5A122B5,그레이쉬 블루《Herringbone Pattern》FORTEX 2WAY 블레이져,알레그리,A001,1897,2,[25SS],1049000,613660,41,0,0,1,5.0,42,10,16,15,"46 (90):1, 48 (95):1, 50 (100):9, 52 (105):2, 54 (110):0, 056 (115):2",36,"탁한 블루:15, 진한 그레이:21"
WXPA5B302B2,[스테디셀러] 블루[Slim 1Tuck] 로고 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,2,5.0,20,0,10,21,"078:4, 082:5, 086:5, 090:4, 094:3",33,"블루:21, 진한 네이비:12"
ARTS6B303T2,터콰이즈블루《LuxCool》[New Comfort Fit] 라운드 티셔츠,알레그리,A001,1897,1,[26SS],189000,170100,10,0,0,1,5.0,23,0,0,20,"90:2, 95:4, 100:6, 105:6, 110:2",237,"블랙:34, 크림:20, 밝은 그레이:34, MULTI COLOR:34, 네이비:35, 진한 네이비:22, 청록:20, 흰색:38"
ARJU5B403CG,챠콜 그레이《LightGuard》초경량 립스탑 블루종 점퍼,알레그리,A001,1897,2,[25SS],690000,434700,37,0,0,3,5.0,80,13,49,10,"48 (95):2, 50 (100):1, 52 (105):5, 54 (110):2",26,"차콜 그레이:10, 진한 오렌지:16"
WXSW5B303G1,[스테디셀러] 그레이 짜임 반팔카라니트,알레그리 남성,WX,1897,2,[25SS],350000,220500,37,0,0,0,0.0,0,0,0,21,"00S:5, 00M:6, 00L:5, 0XL:5",85,"탁한 블루:22, 블랙:20, 크림:22, 밝은 그레이:21"
ARJU6A203G1,라이트그레이《Tech Field》후드 숏 야상 점퍼,알레그리,A001,1897,1,[26SS],790000,711000,10,0,0,1,4.0,74,0,8,2,"48 (95):0, 50 (100):1, 52 (105):0, 54 (110):1",5,"블랙:3, 밝은 그레이:2"
ARSW5C004I1,라이트베이지《Cashmere Blended》[Set up]집업 후디,알레그리,A001,1897,2,[25FW],550000,346500,37,0,0,10,4.7,197,10,44,9,"S (95):4, M (100):2, L (105):2, XL (110):1",15,"진한 그레이:6, 밝은 베이지:9"
ARSW6B501W2,브라운《Dry Pique》코튼 강연 카라넥,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,0,0,0,24,"S (95):5, M (100):8, L (105):5, XL (110):6",217,"밝은 블루:52, 블랙:47, 크림:45, 그레이:49, 브라운:24"
ARTS6A201BK,블랙《LuxCool》[New Regular Fit] 롱슬리브 티셔츠,알레그리,A001,1897,1,[26SS],190000,171000,10,0,0,3,5.0,69,0,7,7,"95:4, 100:1, 105:2, 110:0",68,"블랙:7, 아이보리:12, MULTI COLOR:12, 청록:16, 흰색:21"
ARJU5D602CR,Cream《Cashmere Silk》[Italy Down] PIACENZA Puffer Jumper,프레스티지오 디 알레그리,B01N,1897,2,[25FW],3250000,2047500,37,0,0,1,5.0,64,0,76,6,"048:0, 050:1, 052:2, 054:3",6,크림:6
WXSW5B304CR,[스테디셀러] 크림 짜임 반팔니트,알레그리 남성,WX,1897,2,[25SS],320000,201600,37,0,0,0,0.0,0,0,1,18,"00S:4, 00M:5, 00L:5, 0XL:4",82,"밝은 블루:22, 블랙:21, 크림:18, 밝은 그레이:21"
ARSW5D413BK,블랙《Bold Rib》니트 점퍼,알레그리,A001,1897,2,[25FW],599000,377370,37,0,0,8,4.8,194,0,68,40,"S (95):14, M (100):20, L (105):6, XL (110):0",114,"블랙:40, 밝은 그레이:14, 아이보리:60"
ARSW6B306B5,그레이쉬 블루《MildRayon》카라넥 스웨터,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,29,0,3,41,"S (95):7, M (100):19, L (105):10, XL (110):5",259,"밝은 블루:38, 탁한 블루:41, 블랙:70, 크림:40, 진한 청록:70"
ARTS6B302G1,라이트그레이《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,2,22,"95:3, 100:11, 105:5, 110:3",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARTS6B307BK,블랙《TechNylon》카라 티셔츠,알레그리,A001,1897,1,[26SS],250000,225000,10,0,0,0,0.0,0,0,0,25,"95:6, 100:8, 105:6, 110:5",64,"블랙:25, 그레이:19, 진한 청록:20"
ARJU6A201BK,블랙《X-Lite》[Viaggio] 라이너 블루종 점퍼,알레그리,A001,1897,1,[26SS],890000,801000,10,0,0,3,5.0,43,0,21,6,"48 (95):2, 50 (100):1, 52 (105):2, 54 (110):1",15,"블랙:6, 차콜 그레이:9"
ARJA6B311E2,G.B Conte 그린 린넨 혼방 와플 블레이져,알레그리,A001,1897,1,[26SS],890000,801000,10,0,0,0,0.0,22,0,1,14,"46 (90):3, 48 (95):4, 50 (100):1, 52 (105):2, 54 (110):4",24,"초록:14, 베이지:10"
WXPA5A103B1,[스테디셀러] 라이트블루 워싱《Wide Fit》 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,4,5.0,69,16,13,15,"078:4, 082:2, 086:1, 090:4, 094:4",42,"밝은 블루:15, 진한 블루:17, 블랙:10"
WXJU4F004I2,[클리어런스][스테디셀러] 베이지《Velvet Corduroy》Air Down 구스 점퍼,알레그리 남성,WX,1897,2,[24FW],1300000,496500,61,0,0,17,4.8,198,0,101,1,"048:1, 050:0, 052:0, 054:0",1,"블랙:0, 베이지:1"
ARSW6B307G1,라이트그레이《MildRayon》라운드 스웨터,알레그리,A001,1897,1,[26SS],320000,288000,10,0,0,0,0.0,15,0,1,36,"S (95):6, M (100):18, L (105):8, XL (110):4",158,"블랙:42, 크림:37, 밝은 그레이:36, 진한 청록:43"
ARTS6B303N2,네이비《LuxCool》[New Comfort Fit] 라운드 티셔츠,알레그리,A001,1897,1,[26SS],189000,170100,10,0,0,1,5.0,23,0,1,35,"90:2, 95:5, 100:12, 105:11, 110:5",237,"블랙:34, 크림:20, 밝은 그레이:34, MULTI COLOR:34, 네이비:35, 진한 네이비:22, 청록:20, 흰색:38"
ARJU5C001BK,블랙《Airveil》윈드 브레이커,알레그리,A001,1897,2,[25FW],790000,497700,37,0,0,13,4.8,161,23,83,6,"48 (95):3, 50 (100):0, 52 (105):3, 54 (110):0",9,"블랙:6, 차콜 그레이:3"
ARSW6B406G1,라이트그레이《Pleats》카라넥 스웨터,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,0,0,2,43,"S (95):8, M (100):19, L (105):10, XL (110):6",249,"탁한 블루:41, 블랙:78, 차콜 그레이:44, 밝은 그레이:43, 브라운:43"
ARTS6B302P1,라이트핑크《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,44,10,1,28,"95:5, 100:11, 105:6, 110:6",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARTS5B302T2,터콰이즈 블루《LuxCool》세미오버 카라 티셔츠,알레그리,A001,1897,2,[25SS],239000,150570,37,0,0,23,5.0,437,19,10,5,"90:0, 95:0, 100:4, 105:1, 110:0",47,"밝은 블루:6, 블랙:11, 청록:5, 진한 브라운:12, 흰색:13"
ARSW5C004G3,다크그레이《Cashmere Blended》[Set up]집업 후디,알레그리,A001,1897,2,[25FW],550000,346500,37,0,0,10,4.7,195,10,100,6,"S (95):1, M (100):5, L (105):0, XL (110):0",15,"진한 그레이:6, 밝은 베이지:9"
ARTS6B303G1,라이트그레이《LuxCool》[New Comfort Fit] 라운드 티셔츠,알레그리,A001,1897,1,[26SS],189000,170100,10,0,0,1,5.0,23,0,1,34,"90:2, 95:6, 100:12, 105:12, 110:2",237,"블랙:34, 크림:20, 밝은 그레이:34, MULTI COLOR:34, 네이비:35, 진한 네이비:22, 청록:20, 흰색:38"
ARJA6A210G3,다크그레이《X-Lite》[Viaggio] 라이너 자파리,알레그리,A001,1897,1,[26SS],940000,846000,10,0,0,0,0.0,18,0,2,10,"46 (90):1, 48 (95):3, 50 (100):2, 52 (105):2, 54 (110):2",16,"블랙:6, 진한 그레이:10"
WXTS5A101CG,[스테디셀러] 차콜그레이《LuxCool》롱슬리브 라운드 티셔츠,알레그리 남성,WX,1897,2,[25SS],190000,119700,37,0,0,6,5.0,108,0,7,11,"00S:4, 00M:6, 00L:1, 0XL:0",18,"블랙:5, 차콜 그레이:11, 크림:2"
WXSW5B301W2,[스테디셀러] 브라운 단색 반팔카라니트,알레그리 남성,WX,1897,2,[25SS],350000,220500,37,0,0,0,0.0,12,0,1,18,"00S:4, 00M:5, 00L:4, 0XL:5",76,"블랙:18, 크림:21, 진한 네이비:19, 브라운:18"
ARSW4D615I2,[클리어런스]베이지《Prime Cashmere-Lux》하프집업 스웨터,알레그리,A001,1897,2,[24FW],550000,198090,63,0,0,16,4.6,232,0,42,3,"S (95):2, M (100):0, L (105):1, XL (110):0",3,"블랙:0, 베이지:3, 진한 브라운:0"
ARSW6A103BK,블랙《SilkRay Sweat》맨투맨 스웨터,알레그리,A001,1897,1,[26SS],390000,351000,10,0,0,3,5.0,145,10,17,3,"S (95):0, M (100):2, L (105):1, XL (110):0",8,"블랙:3, 크림:1, 그레이:4"
WXTS5B301BK,[스테디셀러] 블랙 단색 울혼방 반팔카라티셔츠,알레그리 남성,WX,1897,2,[25SS],270000,170100,37,0,0,0,0.0,0,0,2,28,"00S:6, 00M:10, 00L:7, 0XL:5",49,"블랙:28, 밝은 그레이:21"
ARSW6B501B1,라이트블루《Dry Pique》코튼 강연 카라넥,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,0,0,1,52,"S (95):14, M (100):21, L (105):11, XL (110):6",217,"밝은 블루:52, 블랙:47, 크림:45, 그레이:49, 브라운:24"
ARJA6A210BK,블랙《X-Lite》[Viaggio] 라이너 자파리,알레그리,A001,1897,1,[26SS],940000,846000,10,0,0,0,0.0,18,0,4,6,"46 (90):1, 48 (95):2, 50 (100):2, 52 (105):1, 54 (110):0",16,"블랙:6, 진한 그레이:10"
ARTS5C202BK,블랙《LuxWarm》맨투맨,알레그리,A001,1897,1,[25FW],290000,233070,19,0,0,30,5.0,458,0,33,2,"95:2, 100:0, 105:0, 110:0",27,"밝은 블루:12, 블랙:2, 차콜 그레이:3, 그레이:3, 진한 네이비:7"
ARTS6B302W2,브라운《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,0,25,"95:5, 100:11, 105:5, 110:4",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
WXSW5B303BK,[스테디셀러] 블랙 짜임 반팔카라니트,알레그리 남성,WX,1897,2,[25SS],350000,220500,37,0,0,0,0.0,0,0,0,20,"00S:4, 00M:6, 00L:5, 0XL:5",85,"탁한 블루:22, 블랙:20, 크림:22, 밝은 그레이:21"
ARSW6B306BK,블랙《MildRayon》카라넥 스웨터,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,29,0,1,70,"S (95):14, M (100):31, L (105):18, XL (110):7",259,"밝은 블루:38, 탁한 블루:41, 블랙:70, 크림:40, 진한 청록:70"
ARBE5F902BK,블랙《Premium Leather》[Made in Italy] 리버시블 사피아노 벨트,알레그리,A001,1897,1,[25FW],219000,177390,19,0,0,6,4.3,55,0,40,13,XXX:13,13,블랙:13
ARJU6A211CG,차콜그레이《Shadowvel》트러커 점퍼,알레그리,A001,1897,1,[26SS],890000,801000,10,0,0,2,5.0,168,22,37,11,"48 (95):3, 50 (100):3, 52 (105):3, 54 (110):2",14,"차콜 그레이:11, 진한 베이지:3"
ARJU6A200BK,블랙 《Tech Emboss》세미오버 후디 점퍼,알레그리,A001,1897,1,[26SS],890000,801000,10,0,0,0,0.0,24,0,11,5,"48 (95):2, 50 (100):0, 52 (105):2, 54 (110):1",5,블랙:5
ARJU4C002I2,[클리어런스]베이지《LuxTwill》카반 필드 점퍼,알레그리,A001,1897,2,[24FW],990000,357580,63,0,0,3,5.0,87,0,58,2,"48 (95):2, 50 (100):0, 52 (105):0, 54 (110):0",2,"차콜 그레이:0, 베이지:2"
ARTS6B307G2,그레이《TechNylon》카라 티셔츠,알레그리,A001,1897,1,[26SS],250000,225000,10,0,0,0,0.0,0,0,0,19,"95:4, 100:6, 105:5, 110:4",64,"블랙:25, 그레이:19, 진한 청록:20"
ARTS6B302MU,스트라이프《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,0,28,"95:5, 100:11, 105:7, 110:5",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARJU5D801BK,블랙《Storm System》Loro Piana 폭스퍼 다운 점퍼,알레그리,A001,1897,2,[25FW],2400000,1512000,37,0,0,7,4.9,97,10,169,3,"48 (95):1, 50 (100):0, 52 (105):0, 54 (110):2",3,블랙:3
ARTR5A101I2,베이지 디테쳐블 라이닝 맥 트렌치,알레그리,A001,1897,2,[25SS],990000,623700,37,0,0,0,0.0,122,0,35,1,"48 (95):0, 50 (100):1, 52 (105):0, 54 (110):0",1,"차콜 그레이:0, 베이지:1"
ARTS5B301N3,다크 네이비《LuxCool》세미오버 라운드 티셔츠,알레그리,A001,1897,2,[25SS],180000,113400,37,0,0,339,4.9,1,0,15,6,"90:0, 95:4, 100:0, 105:2, 110:0",181,"밝은 블루:16, 연블루:35, 블랙:3, 진한 초록:11, 밝은 그레이:6, 아이보리:20, MULTI COLOR:18, 네이비:7, 진한 네이비:6, 밝은 핑크:20, 청록:12, 브라운:26, 흰색:1"
WXJU4F003G3,[클리어런스][스테디셀러] 그레이《Tech Wool》구스다운 패딩점퍼,알레그리 남성,WX,1897,2,[24FW],1190000,435880,63,0,0,9,4.9,128,0,32,6,"048:2, 050:4, 052:0",8,"블랙:2, 진한 그레이:6"
ARTS6B302IV,아이보리《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,1,41,"95:10, 100:12, 105:12, 110:7",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARSW6B305CR,크림《SilkCotton》라운드 스웨터,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,23,0,0,41,"S (95):9, M (100):19, L (105):11, XL (110):2",115,"크림:41, 그레이:28, 진한 네이비:31, 진한 오렌지:15"
ARTS6A104BK,블랙《WoolRib Jersey》롱 슬리브 티셔츠,알레그리,A001,1897,1,[26SS],230000,207000,10,0,0,1,5.0,82,0,11,5,"95:1, 100:3, 105:1, 110:0",14,"블랙:5, 크림:2, 진한 베이지:7"
ARJU6A206BK,블랙《Comfort Denim》트러커,알레그리,A001,1897,1,[26SS],650000,585000,10,0,0,0,0.0,21,0,34,13,"48 (95):4, 50 (100):2, 52 (105):6, 54 (110):1",13,블랙:13
ARSW6A202I1,베이지《Wool Silk Light》이태리 원사 카라 니트,알레그리,A001,1897,1,[26SS],430000,387000,10,0,0,0,0.0,44,0,13,8,"S (95):3, M (100):3, L (105):1, XL (110):1",35,"블랙:10, 그레이:17, 밝은 베이지:8"
ARTS6B302N2,네이비《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,49,10,0,20,"95:4, 100:8, 105:5, 110:3",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARTS6B302B1,라이트블루《LuxCool》 [New Regular Fit] 티셔츠,알레그리,A001,1897,1,[26SS],169000,152100,10,0,0,0,0.0,45,10,1,23,"95:6, 100:8, 105:6, 110:3",579,"밝은 블루:23, 진한 블루:33, 탁한 블루:35, 블랙:115, 진한 초록:42, 밝은 그레이:22, 아이보리:41, MULTI COLOR:28, 네이비:20, 밝은 핑크:28, 청록:61, 브라운:25, 흰색:106"
ARSW6A103G2,그레이《SilkRay Sweat》맨투맨 스웨터,알레그리,A001,1897,1,[26SS],390000,351000,10,0,0,3,5.0,145,10,33,4,"S (95):1, M (100):2, L (105):1, XL (110):0",8,"블랙:3, 크림:1, 그레이:4"
WXSW5B302BK,[스테디셀러] 블랙 단색 반팔니트,알레그리 남성,WX,1897,2,[25SS],320000,201600,37,0,0,0,0.0,0,0,0,18,"00S:4, 00M:8, 00L:3, 0XL:3",84,"블랙:18, 크림:22, 진한 초록:22, 밝은 그레이:22"
ARTS5B303E3,다크 그린《LuxCool Phase》세미오버 라운드 티셔츠,알레그리,A001,1897,2,[25SS],190000,119700,37,0,0,59,4.8,1,0,8,7,"90:3, 95:0, 100:1, 105:0, 110:3",50,"밝은 블루:5, 블랙:3, 밝은 초록:24, 진한 초록:7, 밝은 그레이:3, 베이지:6, 진한 네이비:2, 흰색:0"
WXSW5B304BK,[스테디셀러] 블랙 짜임 반팔니트,알레그리 남성,WX,1897,2,[25SS],320000,201600,37,0,0,0,0.0,0,0,1,21,"00S:4, 00M:7, 00L:5, 0XL:5",82,"밝은 블루:22, 블랙:21, 크림:18, 밝은 그레이:21"
ARJU4A103CG,[클리어런스]챠콜《Soft Wool》블루종,알레그리,A001,1897,2,[24SS],790000,391050,50,0,0,39,4.8,190,40,85,7,"48 (95):7, 50 (100):0, 52 (105):0, 54 (110):0",7,"블랙:0, 차콜 그레이:7"
ARJU5D502BK,블랙 《X-Nylon》[Siberian Goose]유틸리티 쉴드 파카,알레그리,A001,1897,2,[25FW],1550000,976500,37,0,0,5,5.0,133,0,108,3,"48 (95):3, 50 (100):0, 52 (105):0, 54 (110):0",3,블랙:3
WXSW5B302E3,[스테디셀러] 그린 단색 반팔니트,알레그리 남성,WX,1897,2,[25SS],320000,201600,37,0,0,0,0.0,0,0,1,22,"00S:4, 00M:9, 00L:5, 0XL:4",84,"블랙:18, 크림:22, 진한 초록:22, 밝은 그레이:22"
ARSW6A107T3,다크터콰이즈블루 《Soft Waffle》 카라넥 스웨터,알레그리,A001,1897,1,[26SS],390000,351000,10,0,0,5,5.0,105,0,8,6,"S (95):2, M (100):2, L (105):0, XL (110):2",17,"탁한 블루:3, 크림:6, 진한 와인:2, 진한 청록:6"
WXCO4F003BK,[스테디셀러] 블랙《Cashmere Rich》핸드메이드 로브 코트,알레그리 남성,WX,1897,2,[24FW],1390000,562950,59,0,0,22,4.8,109,0,121,1,"048:1, 050:0, 052:0, 054:0",1,블랙:1
ARJU6A306BK,블랙《Light Cavalry Twiil》카라넥 점퍼,알레그리,A001,1897,1,[26SS],790000,711000,10,0,0,0,0.0,0,0,0,25,"48 (95):10, 50 (100):6, 52 (105):5, 54 (110):4",25,블랙:25
ARTS5B201N2,네이비《LuxCool》레귤러핏 라운드 티셔츠,알레그리,A001,1897,2,[25SS],160000,100800,37,0,0,538,4.8,2,20,8,6,"90:0, 95:4, 100:2, 105:0, 110:0",207,"밝은 블루:23, 진한 블루:31, 연블루:21, 블랙:5, 진한 초록:13, 밝은 그레이:9, 아이보리:6, 밝은 연두:19, MULTI COLOR:17, 네이비:6, 진한 네이비:2, 밝은 핑크:2, 청록:4, 브라운:25, 진한 브라운:9, 흰색:15"
WXPA5B401N5,[스테디셀러] 그레이쉬네이비《ACTIVE Jersey》투 턱 테이퍼드 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,0,0.0,0,0,8,29,"078:3, 082:5, 086:12, 090:6, 094:3",56,"블랙:27, 탁한 네이비:29"
ARJU5D404BK,블랙 《Twill Velour》 [Siberian Goose] 푸퍼 점퍼,알레그리,A001,1897,2,[25FW],1350000,850500,37,0,0,5,4.8,160,0,124,18,"48 (95):3, 50 (100):6, 52 (105):4, 54 (110):5",36,"블랙:18, 베이지:18"
ARJA6A130I3,다크베이지《Easy Care》TR 셋업 자켓,알레그리,A001,1897,1,[26SS],790000,711000,10,0,0,0,0.0,25,0,0,5,"46 (90):1, 48 (95):0, 50 (100):2, 52 (105):1, 54 (110):1",8,"진한 그레이:3, 진한 베이지:5"
ARTS6A201WT,화이트《LuxCool》[New Regular Fit] 롱슬리브 티셔츠,알레그리,A001,1897,1,[26SS],190000,171000,10,0,0,3,5.0,69,0,10,21,"95:3, 100:10, 105:8, 110:0",68,"블랙:7, 아이보리:12, MULTI COLOR:12, 청록:16, 흰색:21"
ARSH6A103B1,라이트블루《Multi Stripe》셔츠,알레그리,A001,1897,1,[26SS],440000,396000,10,0,0,0,0.0,0,0,0,18,"S (95):4, M (100):4, L (105):5, XL (110):5",18,밝은 블루:18
ARPA4D702BK,[클리어런스][PT01] 블랙《Cotton Stretch》테이퍼드 핏 치노 팬츠,알레그리,A001,1897,2,[24FW],550000,198090,63,0,0,10,5.0,102,0,19,8,"78 (30):0, 82 (32):1, 86 (34):4, 90 (36):2, 94 (38):1",24,"블랙:8, 밝은 베이지:9, 진한 네이비:7"
ARSW6B305N3,다크네이비《SilkCotton》라운드,알레그리,A001,1897,1,[26SS],350000,315000,10,0,0,0,0.0,23,0,3,31,"S (95):5, M (100):12, L (105):8, XL (110):6",115,"크림:41, 그레이:28, 진한 네이비:31, 진한 오렌지:15"
ARTS5B200G1,라이트 그레이《LuxCool》롱슬리브 라운드 티셔츠,알레그리,A001,1897,2,[25SS],180000,113400,37,0,0,136,4.8,664,0,17,6,"90:5, 95:1, 100:0, 105:0, 110:0",18,"연블루:2, 블랙:5, 밝은 그레이:6, 네이비:0, 진한 네이비:1, 흰색:4"
WXPA5A101N3,[스테디셀러] 네이비 워싱 스트레이트 핏 데님 팬츠,알레그리 남성,WX,1897,2,[25SS],390000,245700,37,0,0,7,4.7,113,19,13,8,"078:1, 082:0, 086:6, 090:0, 094:1",29,"블랙:16, 밝은 그레이:5, 진한 네이비:8"
ARSW6A202BK,블랙《Wool Silk Light》이태리 원사 카라 니트,알레그리,A001,1897,1,[26SS],430000,387000,10,0,0,0,0.0,44,0,22,10,"S (95):2, M (100):3, L (105):3, XL (110):2",35,"블랙:10, 그레이:17, 밝은 베이지:8"
